adversario,altura,ano_nascimento,assistencias,bloqueios,carrinhos,chutes_certos,chutes_total,cidade_nascimento,codigo,cruzamentos,faltas_cometidas,faltas_sofridas,gols,impedimentos,nome,pais_nascimento,passes,peso,posicao,roubadas,time
Croatia,1.86,"26 July, 1981",0,0,0,0,0,Novo Hamburgo,346587,0,0,0,0,0,Maicon,Brazil,0,77,Defender,0,Brazil
Croatia,1.89,"18 October, 1983",0,0,0,0,0,Salvador de Bahia,347258,0,0,0,0,0,Dante,Brazil,0,87,Defender,0,Brazil
Croatia,1.79,"4 May, 1985",0,0,0,0,0,Londrina,348958,0,0,0,0,0,Fernandinho,Brazil,0,67,Midfielder,0,Brazil
Croatia,1.76,"9 August, 1988",0,0,0,0,0,Ribeirao Pires,388493,0,0,0,0,0,Willian,Brazil,0,70,Midfielder,0,Brazil
Croatia,1.91,"20 March, 1987",0,0,0,0,0,Sao Paulo,409159,0,0,0,0,0,Jo,Brazil,0,78,Forward,0,Brazil
Croatia,1.86,"14 October, 1986",0,0,0,0,0,Marechal Candido Rondon,456926,0,0,0,0,0,Henrique,Brazil,0,73,Defender,0,Brazil
Brazil,1.82,"1 May, 1982",0,2,1,0,0,Metkovic,348951,2,2,1,0,0,Darijo Srna,Yugoslavia,23,72,Defender,10,Croatia
Brazil,1.92,"5 February, 1986",0,0,1,0,1,Derventa,398553,0,2,0,0,0,Vedran Corluka,Yugoslavia,26,84,Defender,8,Croatia
Brazil,1.88,"5 July, 1989",0,1,1,0,1,Zenica,466741,0,3,1,0,0,Dejan Lovren,Yugoslavia,16,84,Defender,9,Croatia
Brazil,1.83,"10 January, 1992",0,4,3,0,0,Zara,541547,2,2,1,0,0,Šime Vrsaljko,Croatia,42,75,Defender,16,Croatia
Brazil,1.73,"9 September, 1985",0,0,1,1,1,Zadar,360063,1,0,2,0,0,Luka Modric,Yugoslavia,54,65,Midfielder,13,Croatia
Brazil,1.84,"10 March, 1988",0,2,4,0,0,Mohlin,349448,0,2,0,0,0,Ivan Rakitic,Switzerland,40,76,Midfielder,13,Croatia
Brazil,1.87,"2 February, 1989",0,1,2,1,2,Split,471072,4,3,0,0,0,Ivan Perisic,Yugoslavia,13,80,Midfielder,7,Croatia
Brazil,1.81,"6 May, 1994",0,0,2,0,1,Linz,582489,0,0,0,0,0,Mateo Kovacic,Austria,17,75,Midfielder,2,Croatia
Brazil,1.83,"14 September, 1979",0,1,5,0,1,Davor,351270,4,3,0,0,0,Ivica Olic,Yugoslavia,11,85,Forward,6,Croatia
Brazil,1.87,"27 August, 1985",0,0,1,1,1,Capljina,396687,1,2,0,0,0,Nikica Jelavic,Yugoslavia,8,84,Forward,0,Croatia
Brazil,1.81,"16 November, 1992",0,0,2,1,2,Zagreb,612564,0,1,0,0,0,Marcelo Brozovic,Croatia,13,68,Midfielder,1,Croatia
Brazil,1.85,"21 September, 1993",0,0,0,0,0,Split,738854,0,1,0,0,0,Ante Rebic,Croatia,4,80,Forward,1,Croatia
Brazil,1.72,"2 December, 1981",0,0,0,0,0,Nasice,348254,0,0,0,0,0,Danijel Pranjic,Yugoslavia,0,70,Defender,0,Croatia
Brazil,1.78,"23 April, 1987",0,0,0,0,0,Itabuna,360028,0,0,0,0,0,Sammir,Brazil,0,77,Midfielder,0,Croatia
Brazil,1.77,"25 February, 1983",0,0,0,0,0,Rio de Janeiro,360044,0,0,0,0,0,Eduardo,Brazil,0,72,Forward,0,Croatia
Brazil,1.91,"18 March, 1985",0,0,0,0,0,Sibenik,415336,0,0,0,0,0,Gordon Schildenfeld,Yugoslavia,0,90,Defender,0,Croatia
Brazil,1.84,"20 December, 1983",0,0,0,0,0,Bjelovar,415338,0,0,0,0,0,Ognjen Vukojevic,Yugoslavia,0,85,Midfielder,0,Croatia
Brazil,1.84,"29 April, 1989",0,0,0,0,0,Donji Miholjac,547151,0,0,0,0,0,Domagoj Vida,Yugoslavia,0,73,Defender,0,Croatia
Croatia,1.78,"3 September, 1979",0,0,0,0,0,Rio de Janeiro,346589,0,0,0,0,0,Júlio César,Brazil,0,79,Goalkeeper,0,Brazil
Croatia,1.95,"21 January, 1983",0,0,0,0,0,Santo Anastacio,359665,0,0,0,0,0,Victor,Brazil,0,84,Goalkeeper,0,Brazil
Croatia,1.90,"2 January, 1983",0,0,0,0,0,Sao Vicente,442973,0,0,0,0,0,Jefferson,Brazil,0,93,Goalkeeper,0,Brazil
Brazil,1.91,"27 October, 1984",0,0,0,0,0,Zadar,481245,0,0,0,0,0,Danijel Subašić,Yugoslavia,0,84,Goalkeeper,0,Croatia
Brazil,1.91,"14 May, 1993",0,0,0,0,0,Zagreb,608491,0,0,0,0,0,Oliver Zelenika,Croatia,0,82,Goalkeeper,0,Croatia
Cameroon,1.78,"6 March, 1986",0,0,2,0,0,Concordia,375518,5,1,2,0,0,Paul Aguilar,Mexico,31,65,Defender,3,Mexico
Cameroon,1.91,"20 October, 1981",0,1,1,0,0,Mazatlan,368436,0,0,0,0,0,Francisco Rodríguez,Mexico,72,84,Defender,6,Mexico
Cameroon,1.84,"13 February, 1979",0,1,0,0,1,Zamora,348468,2,0,0,0,0,Rafael Márquez,Mexico,55,74,Defender,7,Mexico
Cameroon,1.82,"17 January, 1988",0,5,2,0,0,Culiacan,359565,0,2,0,0,0,Héctor Moreno,Mexico,62,80,Defender,2,Mexico
Cameroon,1.78,"25 June, 1988",0,1,0,1,2,Veracruz,375578,5,0,0,0,0,Miguel Layún,Mexico,33,64,Defender,1,Mexico
Cameroon,1.80,"19 April, 1990",0,0,0,0,1,Mexico City,492556,3,2,1,0,0,Héctor Herrera,Mexico,38,72,Midfielder,1,Mexico
Cameroon,1.64,"14 March, 1988",0,1,1,0,0,Celaya,685141,0,2,1,0,0,Jose Vazquez,Mexico,57,68,Midfielder,6,Mexico
Cameroon,1.67,"28 September, 1986",0,0,1,1,1,Guadalajara,373962,1,1,2,0,0,Andrés Guardado,Mexico,28,67,Defender,0,Mexico
Cameroon,1.79,"11 May, 1989",0,0,0,1,1,Monterrey,390080,1,1,2,0,2,Giovani Dos Santos,Mexico,27,71,Forward,1,Mexico
Cameroon,1.77,"12 January, 1984",0,1,1,2,2,Torreon,369575,0,1,1,1,3,Oribe Peralta,Mexico,14,68,Forward,0,Mexico
Cameroon,1.76,"2 April, 1980",0,0,0,0,0,Ocotlan,347953,0,0,0,0,0,Carlos Salcido,Mexico,0,70,Defender,0,Mexico
Cameroon,1.71,"21 July, 1989",0,0,0,0,0,Guadalajara,419772,0,0,1,0,0,Marco Fabián,Mexico,11,65,Midfielder,1,Mexico
Cameroon,1.75,"1 June, 1988",0,0,0,0,1,Guadalajara,375893,1,1,1,0,0,Javier Hernández,Mexico,2,62,Forward,1,Mexico
Cameroon,1.73,"28 August, 1990",0,0,0,0,0,Lagos de Moreno,509598,0,0,0,0,0,Isaac Brizuela,Mexico,0,59,Midfielder,0,Mexico
Cameroon,1.76,"8 March, 1991",0,0,0,0,0,Ciudad Victoria,540218,0,0,0,0,0,Alan Pulido,Mexico,0,60,Forward,0,Mexico
Cameroon,1.76,"29 March, 1990",0,0,0,0,0,Ciudad Victoria,544125,0,0,0,0,0,Carlos Pena,Mexico,0,75,Midfielder,0,Mexico
Cameroon,1.89,"19 September, 1992",0,0,0,0,0,Mexico City,544254,0,0,0,0,0,Diego Reyes,Mexico,0,65,Defender,0,Mexico
Cameroon,1.75,"12 April, 1989",0,0,0,0,0,Sacramento,544563,0,0,0,0,0,Miguel Ángel Ponce,United States,0,77,Defender,0,Mexico
Cameroon,1.66,"11 February, 1990",0,0,0,0,0,Oaxaca,552821,0,0,0,0,0,Javier Aquino,Mexico,0,59,Midfielder,0,Mexico
Cameroon,1.86,"5 May, 1991",0,0,0,0,0,Tepeji del Rio,618109,0,0,0,0,0,Raúl Jiménez,Mexico,0,76,Forward,0,Mexico
Mexico,1.75,"28 August, 1992",0,0,1,0,0,Mankwa,826586,0,0,0,0,0,Cedric Djeugoue,Cameroon,9,78,Defender,0,Cameroon
Mexico,1.85,"27 March, 1990",0,1,2,0,0,Yaounde,461806,0,1,0,0,0,Nicolas N'Koulou,Cameroon,23,77,Defender,5,Cameroon
Mexico,1.85,"20 June, 1985",0,0,2,1,2,Douala,395468,0,0,1,0,0,Aurelien Chedjou,Cameroon,33,77,Defender,5,Cameroon
Mexico,1.78,"24 March, 1984",0,0,0,1,2,Arras,346150,4,2,1,0,0,Benoit Assou-Ekotto,France,34,70,Defender,2,Cameroon
Mexico,1.90,"20 May, 1986",0,1,0,0,1,Yaounde,347769,0,1,3,0,0,Stephane Mbia,Cameroon,36,85,Midfielder,3,Cameroon
Mexico,1.83,"9 September, 1987",0,1,1,0,0,Douala,346175,1,2,2,0,0,Alex Song,Cameroon,31,74,Midfielder,2,Cameroon
Mexico,1.80,"23 March, 1986",0,0,1,0,1,Kumba,474975,0,3,1,0,0,Eyong Enoh,Cameroon,20,70,Midfielder,1,Cameroon
Mexico,1.78,"12 November, 1988",0,1,0,1,1,Douala,534471,2,1,0,0,0,Benjamin Moukandjo,Cameroon,13,74,Forward,4,Cameroon
Mexico,1.81,"10 March, 1981",0,0,1,0,2,Nkon,348449,0,0,1,0,2,Samuel Eto'o,Cameroon,15,75,Forward,0,Cameroon
Mexico,1.90,"23 March, 1989",0,2,2,1,1,Hamburg,397547,0,1,0,0,1,Eric Maxim Choupo-Moting,West Germany,18,84,Forward,5,Cameroon
Mexico,1.83,"11 April, 1986",0,0,2,0,0,Yaounde,505342,4,1,0,0,0,Dany Nounkeu,Cameroon,22,80,Defender,4,Cameroon
Mexico,1.80,"20 January, 1982",0,1,0,0,0,Bafoussam,348691,0,0,0,0,0,Pierre Webó,Cameroon,1,78,Forward,0,Cameroon
Mexico,1.70,"29 May, 1983",0,0,0,0,0,Yaounde,347594,0,0,0,0,0,Jean Makoun,Cameroon,0,65,Midfielder,0,Cameroon
Mexico,1.76,"4 June, 1984",0,0,0,0,0,Douala,370625,0,0,0,0,0,Henri Bedimo,Cameroon,0,80,Defender,0,Cameroon
Mexico,1.94,"8 August, 1991",0,0,0,0,0,Bochum,496822,0,0,0,0,0,Joel Matip,Germany,0,88,Midfielder,0,Cameroon
Mexico,1.70,"10 May, 1988",0,0,0,0,0,Neuilly Sur Seine,501420,0,0,0,0,0,Allan Nyom,France,0,81,Defender,0,Cameroon
Mexico,1.76,"22 January, 1992",0,0,0,0,0,Yaounde,546158,0,0,0,0,0,Vincent Aboubakar,Cameroon,0,82,Forward,0,Cameroon
Mexico,1.63,"17 August, 1992",0,0,0,0,0,Garoua,604618,0,0,0,0,0,Edgar Salli,Cameroon,0,64,Midfielder,0,Cameroon
Mexico,1.77,"12 May, 1996",0,0,0,0,0,Douala,699302,0,0,0,0,0,Fabrice Olinga,Cameroon,0,66,Forward,0,Cameroon
Cameroon,1.85,"13 July, 1985",0,0,0,0,0,Guadalajara,372059,0,0,0,0,0,Guillermo Ochoa,Mexico,0,78,Goalkeeper,0,Mexico
Cameroon,1.78,"26 January, 1981",0,0,0,0,0,Guadalajara,368221,0,0,0,0,0,José de Jesús Corona,Mexico,0,82,Goalkeeper,0,Mexico
Cameroon,1.88,"18 September, 1982",0,0,0,0,0,Guadalajara,371511,0,0,0,0,0,Alfredo Talavera,Mexico,0,86,Goalkeeper,0,Mexico
Mexico,1.78,"25 February, 1990",0,0,0,0,0,Yaounde,521485,0,0,0,0,0,Sammy N'Djock,Cameroon,0,85,Goalkeeper,0,Cameroon
Mexico,1.78,"14 April, 1992",0,0,0,0,0,Douala,826585,0,0,0,0,0,Loic Feudjou,Cameroon,0,86,Goalkeeper,0,Cameroon
Netherlands,1.78,"28 August, 1989",0,0,1,0,0,Pamplona,378639,2,0,0,0,0,César Azpilicueta,Spain,40,70,Defender,6,Spain
Netherlands,1.83,"30 March, 1986",0,1,1,0,1,Camas,348704,0,0,1,0,0,Sergio Ramos,Spain,52,75,Defender,11,Spain
Netherlands,1.92,"2 February, 1987",0,1,1,0,0,Barcelona,348781,1,1,1,0,0,Gerard Piqué,Spain,53,85,Defender,3,Spain
Netherlands,1.70,"21 March, 1989",0,1,0,0,0,L'Hospitalet de Llobregat,446266,1,0,2,0,0,Jordi Alba,Spain,54,69,Defender,5,Spain
Netherlands,1.70,"25 January, 1980",0,0,0,0,0,Terrassa,348442,0,0,0,0,0,Xavi,Spain,67,68,Midfielder,1,Spain
Netherlands,1.89,"16 July, 1988",0,0,1,0,0,Sabadell,473187,0,1,2,0,0,Sergio Busquets,Spain,62,73,Midfielder,3,Spain
Netherlands,1.83,"25 November, 1981",0,0,1,1,1,Tolosa,346081,0,1,2,1,0,Xabi Alonso,Spain,52,77,Midfielder,3,Spain
Netherlands,1.70,"8 January, 1986",0,3,2,2,2,Arguineguin,348798,0,0,1,0,1,David Silva,Spain,39,67,Midfielder,3,Spain
Netherlands,1.88,"7 October, 1988",0,0,0,1,2,Lagarto,377080,1,0,2,0,2,Diego Costa,Brazil,13,81,Forward,0,Spain
Netherlands,1.70,"11 May, 1984",0,0,0,1,2,Fuentealbilla,348501,1,1,4,0,0,Andrés Iniesta,Spain,58,65,Midfielder,3,Spain
Netherlands,1.75,"4 May, 1987",0,0,0,0,0,Arenys de Mar,346178,0,0,0,0,0,Cesc Fabregas,Spain,7,75,Midfielder,2,Spain
Netherlands,1.69,"28 July, 1987",0,0,0,1,1,Santa Cruz de Tenerife,437140,1,1,2,0,0,Pedro,Spain,7,64,Forward,0,Spain
Netherlands,1.86,"20 March, 1984",0,0,0,0,0,Madrid,348509,1,0,0,0,2,Fernando Torres,Spain,5,70,Forward,2,Spain
Netherlands,1.75,"3 December, 1981",0,0,0,0,0,Tuilla,348651,0,0,0,0,0,David Villa,Spain,0,69,Forward,0,Spain
Netherlands,1.69,"13 December, 1984",0,0,0,0,0,Lugo de Llanera,348696,0,0,0,0,0,Santi Cazorla,Spain,0,66,Midfielder,0,Spain
Netherlands,1.80,"9 January, 1985",0,0,0,0,0,Crevillente,348703,0,0,0,0,0,Juanfran,Spain,0,72,Defender,0,Spain
Netherlands,1.87,"4 September, 1985",0,0,0,0,0,Villamarchante,348737,0,0,0,0,0,Raúl Albiol,Spain,0,82,Defender,0,Spain
Netherlands,1.90,"2 September, 1988",0,0,0,0,0,Estella-Lizarra,348840,0,0,0,0,0,Javi Martínez,Spain,0,81,Midfielder,0,Spain
Netherlands,1.71,"28 April, 1988",0,0,0,0,0,Burgos,396446,0,0,0,0,0,Juan Mata,Spain,0,61,Forward,0,Spain
Netherlands,1.78,"8 January, 1992",0,0,0,0,0,Madrid,515035,0,0,0,0,0,Koke,Spain,0,74,Midfielder,0,Spain
Spain,1.86,"22 July, 1989",0,0,2,0,0,Leidschendam,443126,1,2,0,0,0,Daryl Janmaat,Netherlands,27,80,Defender,6,Netherlands
Spain,1.90,"5 February, 1992",0,2,5,1,2,Ouderkerk aan den IJssel,523580,1,3,0,1,0,Stefan De Vrij,Netherlands,22,78,Defender,5,Netherlands
Spain,1.90,"16 February, 1985",0,3,2,0,0,Hensbroek,348219,0,1,0,0,0,Ron Vlaar,Netherlands,28,79,Defender,2,Netherlands
Spain,1.86,"8 February, 1992",0,1,0,0,0,Barreiro,551147,0,1,0,0,0,Bruno Martins Indi,Portugal,39,76,Defender,5,Netherlands
Spain,1.80,"9 March, 1990",2,1,1,0,0,Amsterdam,482753,2,0,0,0,0,Daley Blind,Netherlands,50,72,Defender,3,Netherlands
Spain,1.74,"13 September, 1987",0,0,0,0,0,Toronto,348270,2,2,0,0,0,Jonathan De Guzmán,Canada,12,65,Midfielder,3,Netherlands
Spain,1.71,"9 June, 1984",2,0,1,2,2,Utrecht,348116,2,1,1,0,0,Wesley Sneijder,Netherlands,27,67,Midfielder,5,Netherlands
Spain,1.74,"30 November, 1984",0,0,2,1,1,Amsterdam,345537,0,1,1,0,0,Nigel De Jong,Netherlands,32,72,Midfielder,7,Netherlands
Spain,1.84,"6 August, 1983",0,0,1,3,4,Rotterdam,346086,0,2,0,2,4,Robin Van Persie,Netherlands,15,71,Forward,4,Netherlands
Spain,1.80,"23 January, 1984",0,0,0,3,3,Bedum,330393,0,1,1,2,1,Arjen Robben,Netherlands,20,80,Forward,2,Netherlands
Spain,1.83,"15 January, 1992",0,0,1,0,0,Velsen,644865,0,2,0,0,0,Joel Veltman,Netherlands,5,73,Defender,0,Netherlands
Spain,1.75,"11 November, 1990",0,0,0,1,1,Rotterdam,381448,0,0,1,0,0,Georginio Wijnaldum,Netherlands,10,74,Midfielder,2,Netherlands
Spain,1.78,"24 November, 1987",0,0,0,0,0,Amsterdam,348308,0,2,0,0,0,Jeremain Lens,Netherlands,5,73,Forward,0,Netherlands
Spain,1.84,"22 July, 1980",0,0,0,0,0,Leiden,346090,0,0,0,0,0,Dirk Kuyt,Netherlands,0,84,Forward,0,Netherlands
Spain,1.87,"12 August, 1983",0,0,0,0,0,Voor-Drempt,348048,0,0,0,0,0,Klaas-Jan Huntelaar,Netherlands,0,78,Forward,0,Netherlands
Spain,1.78,"1 September, 1983",0,0,0,0,0,Kronenberg,348199,0,0,0,0,0,Paul Verhaegh,Netherlands,0,72,Defender,0,Netherlands
Spain,1.88,"5 January, 1990",0,0,0,0,0,Zoetermeer,421720,0,0,0,0,0,Leroy Fer,Netherlands,0,79,Midfielder,0,Netherlands
Spain,1.69,"27 June, 1991",0,0,0,0,0,Haarlem,551140,0,0,0,0,0,Jordy Clasie,Netherlands,0,68,Midfielder,0,Netherlands
Spain,1.77,"13 February, 1994",0,0,0,0,0,Moordrecht,587719,0,0,0,0,0,Memphis Depay,Netherlands,0,78,Forward,0,Netherlands
Spain,1.83,"14 February, 1994",0,0,0,0,0,Fribourg,635841,0,0,0,0,0,Terence Kongolo,Switzerland,0,70,Defender,0,Netherlands
Netherlands,1.85,"20 May, 1981",0,0,0,0,0,Mostoles,348438,0,0,0,0,0,Iker Casillas,Spain,0,84,Goalkeeper,0,Spain
Netherlands,1.87,"31 August, 1982",0,0,0,0,0,Madrid,346084,0,0,0,0,0,Pepe Reina,Spain,0,92,Goalkeeper,0,Spain
Netherlands,1.90,"7 November, 1990",0,0,0,0,0,Madrid,522545,0,0,0,0,0,David De Gea,Spain,0,82,Goalkeeper,0,Spain
Spain,1.93,"3 April, 1988",0,0,0,0,0,The Hague,346316,0,0,0,0,0,Tim Krul,Netherlands,0,84,Goalkeeper,0,Netherlands
Spain,1.83,"20 October, 1983",0,0,0,0,0,IJsselstein,348335,0,0,0,0,0,Michel Vorm,Netherlands,0,84,Goalkeeper,0,Netherlands
Australia,1.77,"12 June, 1988",0,5,2,1,1,Santiago,359932,1,2,2,0,0,Mauricio Isla,Chile,67,72,Defender,6,Chile
Australia,1.71,"3 August, 1987",0,0,1,0,0,Santiago,390012,1,2,2,0,0,Gary Medel,Chile,72,74,Defender,4,Chile
Australia,1.77,"29 August, 1985",0,0,0,0,0,Santiago,375735,1,0,1,0,0,Gonzalo Jara,Chile,72,79,Defender,13,Chile
Australia,1.74,"18 July, 1988",0,0,1,1,1,Vina del Mar,562261,0,1,2,0,0,Eugenio Mena,Chile,61,68,Defender,3,Chile
Australia,1.71,"17 April, 1989",0,1,1,0,0,Puente Alto,376177,1,1,1,0,0,Charles Aranguiz,Chile,55,66,Midfielder,4,Chile
Australia,1.68,"30 December, 1986",0,0,2,1,1,Santiago,359225,0,0,1,0,0,Marcelo Díaz,Chile,71,67,Midfielder,2,Chile
Australia,1.78,"22 May, 1987",0,0,3,0,1,Santiago,359610,0,1,1,0,0,Arturo Vidal,Chile,35,75,Midfielder,1,Chile
Australia,1.73,"19 October, 1983",0,0,5,2,2,Maracay,372134,2,1,1,1,0,Jorge Valdivia,Venezuela,31,71,Midfielder,2,Chile
Australia,1.75,"20 November, 1989",1,2,0,1,1,Santiago,376173,0,0,0,0,1,Eduardo Vargas,Chile,28,69,Forward,1,Chile
Australia,1.69,"19 December, 1988",1,0,1,1,2,Tocopilla,487289,3,0,6,1,0,Alexis Sánchez,Chile,33,70,Forward,1,Chile
Australia,1.78,"1 June, 1984",0,0,1,1,1,Santiago,489253,4,0,0,1,0,Jean Beausejour,Chile,5,80,Midfielder,0,Chile
Australia,1.75,"8 October, 1990",0,0,0,0,0,Valparaiso,536956,0,1,1,0,0,Felipe Gutiérrez,Chile,17,64,Midfielder,0,Chile
Australia,1.85,"4 February, 1984",0,0,0,1,1,San Bernardo,345016,0,0,0,0,0,Mauricio Pinilla,Chile,0,75,Forward,0,Chile
Australia,1.70,"22 February, 1985",0,0,0,0,0,Santiago,359808,0,0,0,0,0,Jose Fuenzalida,Chile,0,67,Midfielder,0,Chile
Australia,1.79,"1 August, 1980",0,0,0,0,0,Santiago,372141,0,0,0,0,0,Esteban Paredes,Chile,0,78,Forward,0,Chile
Australia,1.78,"11 February, 1986",0,0,0,0,0,Quillota,373900,0,0,0,0,0,Francisco Silva,Chile,0,80,Midfielder,0,Chile
Australia,1.74,"23 June, 1983",0,0,0,0,0,Talagante,374561,0,0,0,0,0,Jose Rojas,Chile,0,77,Defender,0,Chile
Australia,1.68,"27 January, 1986",0,0,0,0,0,Santiago de Chile,387261,0,0,0,0,0,Fabián Orellana,Chile,0,69,Forward,0,Chile
Australia,1.79,"21 February, 1987",0,0,0,0,0,Coquimbo,390332,0,0,0,0,0,Carlos Carmona,Chile,0,68,Midfielder,0,Chile
Australia,1.80,"30 November, 1990",0,0,0,0,0,Stockholm,580876,0,0,0,0,0,Miiko Albornoz,Sweden,0,80,Defender,0,Chile
Chile,1.80,"10 September, 1987",1,1,4,0,0,Melbourne,650461,1,0,1,0,0,Ivan Franjic,Australia,18,77,Defender,0,Australia
Chile,1.83,"13 August, 1984",0,1,2,0,0,Sydney,493555,0,0,0,0,0,Alex Wilkinson,Australia,17,85,Defender,1,Australia
Chile,1.88,"27 June, 1988",0,2,1,0,0,Geelong,357416,0,1,0,0,0,Matthew Spiranovic,Australia,22,87,Defender,3,Australia
Chile,1.79,"29 June, 1991",0,1,1,0,0,Melbourne,569619,3,2,3,0,0,Jason Davidson,Australia,33,74,Defender,5,Australia
Chile,1.88,"3 August, 1984",0,0,1,0,0,Sydney,481609,0,4,2,0,0,Mile Jedinak,Australia,25,78,Midfielder,4,Australia
Chile,1.78,"4 August, 1985",0,1,4,1,1,Sydney,362160,0,2,0,0,0,Mark Milligan,Australia,26,78,Midfielder,2,Australia
Chile,1.81,"4 February, 1991",0,1,1,1,2,Melbourne,539492,4,2,0,0,0,Mathew Leckie,Australia,30,81,Forward,3,Australia
Chile,1.82,"11 February, 1980",0,0,1,2,3,Melbourne,346537,2,2,0,0,0,Mark Bresciano,Australia,32,75,Midfielder,0,Australia
Chile,1.70,"10 December, 1991",0,0,0,0,2,Southport,540807,5,0,1,0,0,Tommy Oar,Australia,12,73,Midfielder,0,Australia
Chile,1.80,"6 December, 1979",0,0,1,2,5,Sydney,346168,0,4,0,1,1,Tim Cahill,Australia,21,75,Forward,0,Australia
Chile,1.80,"14 June, 1992",0,0,0,0,0,Cairns,569853,0,0,1,0,0,Ben Halloran,Australia,4,79,Forward,0,Australia
Chile,1.85,"15 August, 1989",0,1,2,0,0,Adelaide,406401,0,0,0,0,0,Ryan McGowan,Australia,10,75,Defender,0,Australia
Chile,1.77,"3 July, 1988",0,0,1,0,0,Adelaide,349901,0,1,0,0,0,James Troisi,Australia,3,81,Midfielder,0,Australia
Chile,1.85,"8 April, 1987",0,0,0,0,0,Osijek,397447,0,0,0,0,0,Dario Vidosic,Yugoslavia,0,74,Midfielder,0,Australia
Chile,1.67,"8 January, 1989",0,0,0,0,0,Sydney,400424,0,0,0,0,0,Oliver Bozanic,Australia,0,77,Midfielder,0,Australia
Chile,1.80,"15 May, 1989",0,0,0,0,0,Sydney,490027,0,0,0,0,0,James Holland,Australia,0,76,Midfielder,0,Australia
Chile,1.74,"11 January, 1983",0,0,0,0,0,Brisbane,495207,0,0,0,0,0,Matt McKay,Australia,0,65,Midfielder,0,Australia
Chile,1.84,"28 July, 1992",0,0,0,0,0,Melbourne,544205,0,0,0,0,0,Bailey Wright,Australia,0,85,Defender,0,Australia
Chile,1.76,"25 September, 1992",0,0,0,0,0,Sydney,618613,0,0,0,0,0,Massimo Luongo,Australia,0,75,Midfielder,0,Australia
Chile,1.72,"2 June, 1993",0,0,0,0,0,Perth,634282,0,0,0,0,0,Adam Taggart,Australia,0,69,Forward,0,Australia
Australia,1.85,"13 April, 1983",0,0,0,0,0,Santiago de Chile,348611,0,0,0,0,0,Claudio Bravo,Chile,0,84,Goalkeeper,0,Chile
Australia,1.83,"9 May, 1981",0,0,0,0,0,Angol,374546,0,0,0,0,0,Johnny Herrera,Chile,0,81,Goalkeeper,0,Chile
Australia,1.81,"15 June, 1988",0,0,0,0,0,Antofagasta,389706,0,0,0,0,0,Cristopher Toselli,Chile,0,76,Goalkeeper,0,Chile
Chile,1.86,"12 June, 1981",0,0,0,0,0,Melbourne,481610,0,0,0,0,0,Eugene Galekovic,Australia,0,91,Goalkeeper,0,Australia
Chile,1.91,"22 August, 1988",0,0,0,0,0,Emerald,539545,0,0,0,0,0,Mitch Langerak,Australia,0,81,Goalkeeper,0,Australia
Greece,1.71,"14 December, 1985",0,2,1,0,0,Chigorodo,371070,0,2,3,0,0,Juan Zuniga,Colombia,33,72,Defender,3,Colombia
Greece,1.87,"30 September, 1986",0,1,3,0,0,Padilla,346357,0,0,0,0,0,Cristian Zapata,Colombia,48,82,Defender,4,Colombia
Greece,1.86,"13 January, 1976",0,3,2,0,0,Cali,347398,0,1,1,0,0,Mario Yepes,Colombia,22,83,Defender,1,Colombia
Greece,1.74,"2 November, 1986",0,1,1,1,1,Tumaco,374302,1,1,1,1,0,Pablo Armero,Colombia,18,81,Defender,3,Colombia
Greece,1.87,"6 January, 1985",1,0,4,0,1,Santa Fe de Bogota,487465,1,2,0,0,0,Abel Aguilar,Colombia,20,82,Midfielder,2,Colombia
Greece,1.82,"6 February, 1986",0,0,3,0,0,Quibdo,395451,1,2,0,0,0,Carlos Sánchez,Colombia,14,82,Midfielder,4,Colombia
Greece,1.78,"26 May, 1988",2,0,6,0,2,Necocli,490689,1,2,1,0,0,Juan Cuadrado,Colombia,25,66,Midfielder,2,Colombia
Greece,1.80,"12 July, 1991",0,1,2,5,6,Cucuta,491720,3,1,4,1,0,James Rodríguez,Colombia,38,77,Midfielder,5,Colombia
Greece,1.88,"19 May, 1990",0,0,4,0,0,Santiago de Cali,608422,1,4,3,0,0,Víctor Ibarbo,Colombia,17,78,Forward,3,Colombia
Greece,1.80,"17 May, 1985",0,0,1,1,1,Barranquilla,516681,0,2,0,1,1,Teófilo Gutiérrez,Colombia,19,72,Forward,1,Colombia
Greece,1.71,"13 January, 1992",0,0,0,1,1,Medellin,716865,0,0,0,0,0,Santiago Arias,Colombia,4,68,Defender,2,Colombia
Greece,1.79,"11 July, 1988",0,0,3,0,0,Barranquilla,588006,0,0,0,0,0,Alexander Mejía,Colombia,7,78,Midfielder,3,Colombia
Greece,1.86,"3 October, 1986",0,0,1,0,0,Quibdo,374514,0,2,1,0,0,Jackson Martínez,Colombia,1,85,Forward,0,Colombia
Greece,1.84,"22 January, 1986",0,0,0,0,0,Santander de Quilichao,374316,0,0,0,0,0,Adrián Ramos,Colombia,0,74,Forward,0,Colombia
Greece,1.88,"22 May, 1985",0,0,0,0,0,Cali,463178,0,0,0,0,0,Carlos Valdés,Colombia,0,77,Defender,0,Colombia
Greece,1.81,"8 September, 1986",0,0,0,0,0,Puerto Colombia,537878,0,0,0,0,0,Carlos Bacca,Colombia,0,77,Forward,0,Colombia
Greece,1.80,"25 July, 1990",0,0,0,0,0,Bogota,554281,0,0,0,0,0,Carlos Carbonero,Colombia,0,77,Midfielder,0,Colombia
