nome,adversario,Altura,Cartões Amarelos,Assistências,Assistências - Média,Bloqueios,Bloqueios - Média,Carrinhos,Carrinhos - Média,Chutes Certos,Chutes Certos - Média,Chutes ao gol,Chutes ao gol - Média,Cruzamentos,Cruzamentos - Média,Faltas Cometidas,Faltas Cometidas - Média,Faltas Sofridas,Faltas Sofridas - Média,Gols,Gols - Média,Impedimentos,Impedimentos - Média,Jogos,Passes,Passes - Média,Peso,posicao,Roubadas,Roubadas - Média,time,Cartões Vermelhos,Chutes convertidos em gols (%),Acerto de chutes (%),Idade
Fabián Orellana,Holanda,1.68,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,69,Forward,0,0.0,Chile,0.0,inf,inf,28
Fabián Orellana,Austrália,1.68,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,69,Forward,0,0.0,Chile,0.0,inf,inf,28
Fabián Orellana,Brasil,1.68,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,69,Forward,0,0.0,Chile,0.0,inf,inf,28
Fernando Muslera,Inglaterra,1.90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,77,Goalkeeper,0,0.0,Uruguai,0.0,inf,inf,28
Fernando Muslera,Itália,1.90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,77,Goalkeeper,0,0.0,Uruguai,0.0,inf,inf,28
Fernando Muslera,Costa Rica,1.90,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,77,Goalkeeper,0,0.0,Uruguai,0.0,inf,inf,28
Willian,Camarões,1.76,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,8,0.0,70,Midfielder,1,0.0,Brasil,0.0,0.0,1.0,25
Willian,Croácia,1.76,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,70,Midfielder,0,0.0,Brasil,0.0,inf,inf,25
Willian,México,1.76,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0.0,3,0.0,70,Midfielder,1,0.0,Brasil,0.0,inf,inf,25
Willian,Chile,1.76,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,9,0.0,70,Midfielder,0,0.0,Brasil,0.0,inf,inf,25
Asmir Begovic,Irã,1.98,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,83,Goalkeeper,0,0.0,Bósnia,0.0,inf,inf,27
Cristopher Toselli,Espanha,1.81,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,76,Goalkeeper,0,0.0,Chile,0.0,inf,inf,26
Cristopher Toselli,Holanda,1.81,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,76,Goalkeeper,0,0.0,Chile,0.0,inf,inf,26
Cristopher Toselli,Austrália,1.81,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,76,Goalkeeper,0,0.0,Chile,0.0,inf,inf,26
Cristopher Toselli,Brasil,1.81,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,76,Goalkeeper,0,0.0,Chile,0.0,inf,inf,26
Egidio Arévalo Ríos,Inglaterra,1.68,1.0,0,0.0,0,0.0,4,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0.0,18,0.0,68,Midfielder,11,0.0,Uruguai,0.0,inf,inf,32
Egidio Arévalo Ríos,Itália,1.68,1.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,2,0.0,3,0.0,0,0.0,0,0.0,0.0,34,0.0,68,Midfielder,5,0.0,Uruguai,0.0,inf,inf,32
Egidio Arévalo Ríos,Costa Rica,1.68,1.0,0,0.0,0,0.0,3,0.0,1,0.0,1,0.0,1,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0.0,52,0.0,68,Midfielder,10,0.0,Uruguai,0.0,0.0,1.0,32
Egidio Arévalo Ríos,Colômbia,1.68,1.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,2,0.0,2,0.0,0,0.0,0,0.0,0.0,32,0.0,68,Midfielder,12,0.0,Uruguai,0.0,0.0,1.0,32
Gary Medel,Espanha,1.71,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0.0,30,0.0,74,Defender,11,0.0,Chile,0.0,inf,inf,26
Gary Medel,Holanda,1.71,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,1,0.0,2,0.0,0,0.0,0,0.0,0.0,107,0.0,74,Defender,22,0.0,Chile,0.0,0.0,0.0,26
Gary Medel,Austrália,1.71,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,2,0.0,2,0.0,0,0.0,0,0.0,0.0,72,0.0,74,Defender,4,0.0,Chile,0.0,inf,inf,26
Gary Medel,Brasil,1.71,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0.0,66,0.0,74,Defender,15,0.0,Chile,0.0,inf,inf,26
Giovani Dos Santos,Holanda,1.79,0.0,0,0.0,0,0.0,0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,2,0.0,1,0.0,0,0.0,0.0,15,0.0,71,Forward,1,0.0,México,0.0,0.3333333333333333,1.0,25
Giovani Dos Santos,Croácia,1.79,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0.0,11,0.0,71,Forward,0,0.0,México,0.0,inf,inf,25
Giovani Dos Santos,Camarões,1.79,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,2,0.0,0,0.0,2,0.0,0.0,27,0.0,71,Forward,1,0.0,México,0.0,0.0,1.0,25
Giovani Dos Santos,Brasil,1.79,0.0,0,0.0,1,0.0,1,0.0,2,0.0,2,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0.0,23,0.0,71,Forward,3,0.0,México,0.0,0.0,1.0,25
Joo-Ho Park,Bélgica,1.74,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,69,Defender,0,0.0,Coreia,0.0,inf,inf,27
Joo-Ho Park,Argélia,1.74,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,69,Defender,0,0.0,Coreia,0.0,inf,inf,27
Joo-Ho Park,Rússia,1.74,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,69,Defender,0,0.0,Coreia,0.0,inf,inf,27
Dave Myrie,Itália,1.85,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,79,Defender,0,0.0,Costa Rica,0.0,inf,inf,26
Dave Myrie,Inglaterra,1.85,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,79,Defender,0,0.0,Costa Rica,0.0,inf,inf,26
Dave Myrie,Uruguai,1.85,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,79,Defender,0,0.0,Costa Rica,0.0,inf,inf,26
Dave Myrie,Grécia,1.85,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,79,Defender,0,0.0,Costa Rica,0.0,inf,inf,26
Giancarlo González,Itália,1.92,1.0,0,0.0,1,0.0,4,0.0,0,0.0,1,0.0,0,0.0,1,0.0,2,0.0,0,0.0,0,0.0,0.0,20,0.0,83,Defender,13,0.0,Costa Rica,0.0,0.0,0.0,26
Giancarlo González,Inglaterra,1.92,1.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0.0,22,0.0,83,Defender,14,0.0,Costa Rica,0.0,inf,inf,26
Giancarlo González,Uruguai,1.92,1.0,0,0.0,1,0.0,1,0.0,0,0.0,2,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0.0,23,0.0,83,Defender,7,0.0,Costa Rica,0.0,0.0,0.0,26
Giancarlo González,Grécia,1.92,1.0,0,0.0,3,0.0,0,0.0,0,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,33,0.0,83,Defender,10,0.0,Costa Rica,0.0,0.0,0.0,26
José Cubero,Itália,1.78,1.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,6,0.0,70,Midfielder,1,0.0,Costa Rica,0.0,inf,inf,27
José Cubero,Inglaterra,1.78,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,70,Midfielder,0,0.0,Costa Rica,0.0,inf,inf,27
José Cubero,Uruguai,1.78,1.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0.0,70,Midfielder,1,0.0,Costa Rica,0.0,inf,inf,27
José Cubero,Grécia,1.78,1.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,2,0.0,1,0.0,0,0.0,0,0.0,0.0,11,0.0,70,Midfielder,3,0.0,Costa Rica,0.0,inf,inf,27
Celso Borges,Itália,1.84,0.0,0,0.0,0,0.0,0,0.0,1,0.0,2,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,38,0.0,82,Midfielder,9,0.0,Costa Rica,0.0,0.0,0.5,26
Celso Borges,Inglaterra,1.84,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,23,0.0,82,Midfielder,7,0.0,Costa Rica,0.0,0.0,1.0,26
Celso Borges,Uruguai,1.84,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0.0,32,0.0,82,Midfielder,4,0.0,Costa Rica,0.0,0.0,0.0,26
Celso Borges,Grécia,1.84,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0.0,39,0.0,82,Midfielder,5,0.0,Costa Rica,0.0,inf,inf,26
Carlos Carmona,Espanha,1.79,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0.0,68,Midfielder,0,0.0,Chile,0.0,inf,inf,27
Carlos Carmona,Holanda,1.79,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,68,Midfielder,0,0.0,Chile,0.0,inf,inf,27
Carlos Carmona,Austrália,1.79,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,68,Midfielder,0,0.0,Chile,0.0,inf,inf,27
Carlos Carmona,Brasil,1.79,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,68,Midfielder,0,0.0,Chile,0.0,inf,inf,27
Atsuto Uchida,Grécia,1.76,0.0,0,0.0,2,0.0,3,0.0,0,0.0,1,0.0,10,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0.0,38,0.0,62,Defender,4,0.0,Japão,0.0,0.0,0.0,26
Atsuto Uchida,Colômbia,1.76,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,28,0.0,62,Defender,3,0.0,Japão,0.0,0.0,0.0,26
Atsuto Uchida,C. Marfim,1.76,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,3,0.0,0,0.0,2,0.0,0,0.0,1,0.0,0.0,30,0.0,62,Defender,4,0.0,Japão,0.0,0.0,1.0,26
Shinji Kagawa,Grécia,1.72,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0.0,22,0.0,63,Forward,3,0.0,Japão,0.0,inf,inf,25
Shinji Kagawa,Colômbia,1.72,0.0,0,0.0,0,0.0,1,0.0,1,0.0,5,0.0,2,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0.0,37,0.0,63,Forward,2,0.0,Japão,0.0,0.0,0.2,25
Shinji Kagawa,C. Marfim,1.72,0.0,0,0.0,1,0.0,6,0.0,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,0,0.0,0,0.0,0.0,40,0.0,63,Forward,3,0.0,Japão,0.0,inf,inf,25
Morishige Masato,Grécia,1.83,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,76,Defender,0,0.0,Japão,0.0,inf,inf,27
Morishige Masato,Colômbia,1.83,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,76,Defender,0,0.0,Japão,0.0,inf,inf,27
Morishige Masato,C. Marfim,1.83,1.0,0,0.0,3,0.0,1,0.0,0,0.0,0,0.0,0,0.0,2,0.0,1,0.0,0,0.0,0,0.0,0.0,30,0.0,76,Defender,1,0.0,Japão,0.0,inf,inf,27
Efe Ambrose,Bósnia,1.90,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,4,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,36,0.0,70,Defender,7,0.0,Nigéria,0.0,inf,inf,25
Efe Ambrose,Argentina,1.90,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0.0,44,0.0,70,Defender,8,0.0,Nigéria,0.0,0.0,0.0,25
Efe Ambrose,Irã,1.90,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.0,0,0.0,3,0.0,0,0.0,0,0.0,0.0,55,0.0,70,Defender,6,0.0,Nigéria,0.0,inf,inf,25
Efe Ambrose,França,1.90,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,29,0.0,70,Defender,7,0.0,Nigéria,0.0,inf,inf,25
Fabio Coentrão,Alemanha,1.81,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,4,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,31,0.0,70,Defender,4,0.0,Portugal,0.0,inf,inf,26
Morgan Schneiderlin,Equador,1.81,0.0,0,0.0,1,0.0,1,0.0,0,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0.0,65,0.0,75,Midfielder,10,0.0,França,0.0,0.0,0.0,24
Morgan Schneiderlin,Suíça,1.81,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,75,Midfielder,0,0.0,França,0.0,inf,inf,24
Morgan Schneiderlin,Honduras,1.81,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,75,Midfielder,0,0.0,França,0.0,inf,inf,24
Morgan Schneiderlin,Nigéria,1.81,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,75,Midfielder,0,0.0,França,0.0,inf,inf,24
Morgan Schneiderlin,Alemanha,1.81,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,75,Midfielder,0,0.0,França,0.0,inf,inf,24
Shinji Okazaki,Grécia,1.74,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,0.0,0,0.0,0,0.0,0,0.0,0.0,13,0.0,76,Forward,2,0.0,Japão,0.0,inf,inf,28
Shinji Okazaki,Colômbia,1.74,0.0,0,0.0,0,0.0,0,0.0,1,0.0,2,0.0,0,0.0,1,0.0,4,0.0,1,0.0,0,0.0,0.0,6,0.0,76,Forward,3,0.0,Japão,0.0,0.5,0.5,28
Shinji Okazaki,C. Marfim,1.74,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,3,0.0,3,0.0,0,0.0,0,0.0,0.0,16,0.0,76,Forward,2,0.0,Japão,0.0,inf,inf,28
Keisuke Honda,Grécia,1.82,0.0,0,0.0,0,0.0,1,0.0,4,0.0,4,0.0,4,0.0,2,0.0,5,0.0,0,0.0,0,0.0,0.0,62,0.0,76,Forward,2,0.0,Japão,0.0,0.0,1.0,28
Keisuke Honda,Colômbia,1.82,0.0,1,0.0,0,0.0,0,0.0,3,0.0,4,0.0,1,0.0,0,0.0,4,0.0,0,0.0,0,0.0,0.0,29,0.0,76,Forward,4,0.0,Japão,0.0,0.0,0.75,28
Keisuke Honda,C. Marfim,1.82,0.0,0,0.0,0,0.0,0,0.0,2,0.0,3,0.0,2,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0.0,34,0.0,76,Forward,3,0.0,Japão,0.0,0.3333333333333333,0.6666666666666666,28
Yoshida Maya,Grécia,1.89,1.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,2,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0.0,64,0.0,78,Defender,9,0.0,Japão,0.0,0.0,0.0,25
Yoshida Maya,Colômbia,1.89,1.0,0,0.0,2,0.0,2,0.0,1,0.0,1,0.0,0,0.0,1,0.0,4,0.0,0,0.0,0,0.0,0.0,47,0.0,78,Defender,16,0.0,Japão,0.0,0.0,1.0,25
Yoshida Maya,C. Marfim,1.89,1.0,0,0.0,3,0.0,2,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0.0,28,0.0,78,Defender,2,0.0,Japão,0.0,inf,inf,25
Aoyama Toshihiro,Grécia,1.74,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,73,Midfielder,0,0.0,Japão,0.0,inf,inf,28
Aoyama Toshihiro,Colômbia,1.74,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0.0,25,0.0,73,Midfielder,4,0.0,Japão,0.0,0.0,1.0,28
Aoyama Toshihiro,C. Marfim,1.74,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,73,Midfielder,0,0.0,Japão,0.0,inf,inf,28
Yasuyuki Konno,Grécia,1.78,1.0,0,0.0,2,0.0,1,0.0,0,0.0,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0.0,78,0.0,73,Defender,7,0.0,Japão,0.0,inf,inf,31
Yasuyuki Konno,Colômbia,1.78,1.0,0,0.0,2,0.0,3,0.0,1,0.0,1,0.0,0,0.0,2,0.0,1,0.0,0,0.0,0,0.0,0.0,49,0.0,73,Defender,6,0.0,Japão,0.0,0.0,1.0,31
Yasuyuki Konno,C. Marfim,1.78,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,73,Defender,0,0.0,Japão,0.0,inf,inf,31
Kakitani Yoichiro,Grécia,1.77,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,68,Forward,0,0.0,Japão,0.0,inf,inf,24
Kakitani Yoichiro,Colômbia,1.77,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,4,0.0,68,Forward,1,0.0,Japão,0.0,0.0,1.0,24
Kakitani Yoichiro,C. Marfim,1.77,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,1,0.0,68,Forward,0,0.0,Japão,0.0,inf,inf,24
Shusaku Nishikawa,Grécia,1.83,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,81,Goalkeeper,0,0.0,Japão,0.0,inf,inf,28
Shusaku Nishikawa,Colômbia,1.83,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,81,Goalkeeper,0,0.0,Japão,0.0,inf,inf,28
Shusaku Nishikawa,C. Marfim,1.83,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,81,Goalkeeper,0,0.0,Japão,0.0,inf,inf,28
Shuichi Gonda,Grécia,1.87,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,85,Goalkeeper,0,0.0,Japão,0.0,inf,inf,25
Shuichi Gonda,Colômbia,1.87,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,85,Goalkeeper,0,0.0,Japão,0.0,inf,inf,25
Shuichi Gonda,C. Marfim,1.87,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,85,Goalkeeper,0,0.0,Japão,0.0,inf,inf,25
Inoha Masahiko,Grécia,1.79,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,74,Defender,0,0.0,Japão,0.0,inf,inf,28
Inoha Masahiko,Colômbia,1.79,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,74,Defender,0,0.0,Japão,0.0,inf,inf,28
Inoha Masahiko,C. Marfim,1.79,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,74,Defender,0,0.0,Japão,0.0,inf,inf,28
Yuto Nagatomo,Grécia,1.70,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,15,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0.0,52,0.0,68,Defender,8,0.0,Japão,0.0,inf,inf,27
Yuto Nagatomo,Colômbia,1.70,0.0,0,0.0,1,0.0,0,0.0,2,0.0,2,0.0,5,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0.0,40,0.0,68,Defender,3,0.0,Japão,0.0,0.0,1.0,27
Yuto Nagatomo,C. Marfim,1.70,0.0,1,0.0,1,0.0,3,0.0,0,0.0,0,0.0,3,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0.0,25,0.0,68,Defender,7,0.0,Japão,0.0,inf,inf,27
Eiji Kawashima,Grécia,1.85,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,82,Goalkeeper,0,0.0,Japão,0.0,inf,inf,31
Eiji Kawashima,Colômbia,1.85,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,82,Goalkeeper,0,0.0,Japão,0.0,inf,inf,31
Carlos Sánchez,C. Marfim,1.82,1.0,0,0.0,1,0.0,3,0.0,1,0.0,1,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0.0,28,0.0,82,Midfielder,7,0.0,Colômbia,0.0,0.0,1.0,28
Carlos Sánchez,Japão,1.82,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,82,Midfielder,0,0.0,Colômbia,0.0,inf,inf,28
Carlos Sánchez,Grécia,1.82,1.0,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,1,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0.0,14,0.0,82,Midfielder,4,0.0,Colômbia,0.0,inf,inf,28
Carlos Sánchez,Uruguai,1.82,1.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,23,0.0,82,Midfielder,7,0.0,Colômbia,0.0,inf,inf,28
Aurelien Chedjou,Croácia,1.85,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0.0,17,0.0,77,Defender,3,0.0,Camarões,0.0,inf,inf,29
Aurelien Chedjou,Brasil,1.85,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,77,Defender,0,0.0,Camarões,0.0,inf,inf,29
Aurelien Chedjou,México,1.85,0.0,0,0.0,0,0.0,2,0.0,1,0.0,2,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0.0,33,0.0,77,Defender,5,0.0,Camarões,0.0,0.0,0.5,29
Gelson Fernandes,Honduras,1.79,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,70,Midfielder,0,0.0,Suíça,0.0,inf,inf,27
Gelson Fernandes,França,1.79,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,70,Midfielder,0,0.0,Suíça,0.0,inf,inf,27
Gelson Fernandes,Equador,1.79,1.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,70,Midfielder,0,0.0,Suíça,0.0,inf,inf,27
